date,epiweek,county_name,sample_neighborhood_in_county_name,county_level_retail_and_recreation_percent_change_from_baseline_daily,county_level_grocery_and_pharmacy_percent_change_from_baseline_daily,county_level_parks_percent_change_from_baseline_daily,county_level_transit_stations_percent_change_from_baseline_daily,county_level_workplaces_percent_change_from_baseline_daily,county_level_residential_percent_change_from_baseline_daily,neighborhood_level_hospitalizations_monthly,fips,region,sample_neighborhood_in_county_modzcta,sample_neighborhood_in_county_nta_id,epiweek_ending,county_level_retail_and_recreation_percent_change_from_baseline_epiweek_avg,county_level_grocery_and_pharmacy_percent_change_from_baseline_epiweek_avg,county_level_parks_percent_change_from_baseline_epiweek_avg,county_level_transit_stations_percent_change_from_baseline_epiweek_avg,county_level_workplaces_percent_change_from_baseline_epiweek_avg,county_level_residential_percent_change_from_baseline_epiweek_avg,neighborhood_level_hospitalizations_monthly_per_100K
9/11/20,202046,Richmond County,Port Richmond,-20.0,-5.0,2.0,-39.0,-34.0,12.0,17.0,US,NY,10310,SI0106,14-11-20,-22.7,-5.3,-6.0,-37.1,-27.9,11.3,72.5
10/11/20,202046,Richmond County,Port Richmond,-18.0,-3.0,2.0,-36.0,-35.0,12.0,17.0,US,NY,10310,SI0106,14-11-20,-22.7,-5.3,-6.0,-37.1,-27.9,11.3,72.5
11/11/20,202046,Richmond County,Port Richmond,-20.0,-7.0,-29.0,-48.0,-44.0,17.0,17.0,US,NY,10310,SI0106,14-11-20,-22.7,-5.3,-6.0,-37.1,-27.9,11.3,72.5
12/11/20,202046,Richmond County,Port Richmond,-28.0,-11.0,-39.0,-42.0,-34.0,15.0,17.0,US,NY,10310,SI0106,14-11-20,-22.7,-5.3,-6.0,-37.1,-27.9,11.3,72.5
13/11/20,202046,Richmond County,Port Richmond,-28.0,-4.0,-36.0,-43.0,-35.0,15.0,17.0,US,NY,10310,SI0106,14-11-20,-22.7,-5.3,-6.0,-37.1,-27.9,11.3,72.5
14/11/20,202046,Richmond County,Port Richmond,-26.0,0.0,0.0,-30.0,-6.0,5.0,17.0,US,NY,10310,SI0106,14-11-20,-22.7,-5.3,-6.0,-37.1,-27.9,11.3,72.5
15/11/20,202047,Richmond County,Port Richmond,-27.0,-7.0,-11.0,-33.0,-9.0,6.0,17.0,US,NY,10310,SI0106,21-11-20,-24.4,-5.6,-17.0,-39.6,-27.9,11.6,72.5
16/11/20,202047,Richmond County,Port Richmond,-24.0,-7.0,-23.0,-40.0,-36.0,13.0,17.0,US,NY,10310,SI0106,21-11-20,-24.4,-5.6,-17.0,-39.6,-27.9,11.6,72.5
17/11/20,202047,Richmond County,Port Richmond,-23.0,-6.0,-29.0,-43.0,-36.0,14.0,17.0,US,NY,10310,SI0106,21-11-20,-24.4,-5.6,-17.0,-39.6,-27.9,11.6,72.5
18/11/20,202047,Richmond County,Port Richmond,-24.0,-8.0,-31.0,-45.0,-35.0,14.0,17.0,US,NY,10310,SI0106,21-11-20,-24.4,-5.6,-17.0,-39.6,-27.9,11.6,72.5
19/11/20,202047,Richmond County,Port Richmond,-23.0,-7.0,-25.0,-42.0,-35.0,14.0,17.0,US,NY,10310,SI0106,21-11-20,-24.4,-5.6,-17.0,-39.6,-27.9,11.6,72.5
20/11/20,202047,Richmond County,Port Richmond,-25.0,-3.0,-11.0,-42.0,-36.0,14.0,17.0,US,NY,10310,SI0106,21-11-20,-24.4,-5.6,-17.0,-39.6,-27.9,11.6,72.5
21/11/20,202047,Richmond County,Port Richmond,-25.0,-1.0,11.0,-32.0,-8.0,6.0,17.0,US,NY,10310,SI0106,21-11-20,-24.4,-5.6,-17.0,-39.6,-27.9,11.6,72.5
22/11/20,202048,Richmond County,Port Richmond,-26.0,-4.0,-17.0,-34.0,-8.0,6.0,17.0,US,NY,10310,SI0106,28-11-20,-27.7,-4.4,-22.7,-44.9,-38.3,14.0,72.5
23/11/20,202048,Richmond County,Port Richmond,-21.0,-1.0,-30.0,-45.0,-39.0,14.0,17.0,US,NY,10310,SI0106,28-11-20,-27.7,-4.4,-22.7,-44.9,-38.3,14.0,72.5
24/11/20,202048,Richmond County,Port Richmond,-14.0,7.0,-24.0,-42.0,-38.0,13.0,17.0,US,NY,10310,SI0106,28-11-20,-27.7,-4.4,-22.7,-44.9,-38.3,14.0,72.5
25/11/20,202048,Richmond County,Port Richmond,-8.0,25.0,-20.0,-43.0,-39.0,13.0,17.0,US,NY,10310,SI0106,28-11-20,-27.7,-4.4,-22.7,-44.9,-38.3,14.0,72.5
26/11/20,202048,Richmond County,Port Richmond,-62.0,-28.0,-43.0,-66.0,-75.0,24.0,17.0,US,NY,10310,SI0106,28-11-20,-27.7,-4.4,-22.7,-44.9,-38.3,14.0,72.5
27/11/20,202048,Richmond County,Port Richmond,-30.0,-18.0,-18.0,-50.0,-55.0,20.0,17.0,US,NY,10310,SI0106,28-11-20,-27.7,-4.4,-22.7,-44.9,-38.3,14.0,72.5
28/11/20,202048,Richmond County,Port Richmond,-33.0,-12.0,-7.0,-34.0,-14.0,8.0,17.0,US,NY,10310,SI0106,28-11-20,-27.7,-4.4,-22.7,-44.9,-38.3,14.0,72.5
29/11/20,202049,Richmond County,Port Richmond,-27.0,-12.0,4.0,-31.0,-11.0,6.0,17.0,US,NY,10310,SI0106,5-12-20,-28.6,-9.7,-30.3,-42.1,-31.1,13.1,72.5
30/11/20,202049,Richmond County,Port Richmond,-36.0,-23.0,-46.0,-48.0,-42.0,17.0,17.0,US,NY,10310,SI0106,5-12-20,-28.6,-9.7,-30.3,-42.1,-31.1,13.1,72.5
1/12/20,202049,Richmond County,Port Richmond,-22.0,-4.0,-29.0,-43.0,-40.0,14.0,34.0,US,NY,10310,SI0106,5-12-20,-28.6,-9.7,-30.3,-42.1,-31.1,13.1,145.0
2/12/20,202049,Richmond County,Port Richmond,-25.0,-7.0,-34.0,-46.0,-37.0,15.0,34.0,US,NY,10310,SI0106,5-12-20,-28.6,-9.7,-30.3,-42.1,-31.1,13.1,145.0
3/12/20,202049,Richmond County,Port Richmond,-23.0,-4.0,-23.0,-40.0,-36.0,15.0,34.0,US,NY,10310,SI0106,5-12-20,-28.6,-9.7,-30.3,-42.1,-31.1,13.1,145.0
4/12/20,202049,Richmond County,Port Richmond,-32.0,-9.0,-41.0,-44.0,-38.0,16.0,34.0,US,NY,10310,SI0106,5-12-20,-28.6,-9.7,-30.3,-42.1,-31.1,13.1,145.0
5/12/20,202049,Richmond County,Port Richmond,-35.0,-9.0,-43.0,-43.0,-14.0,9.0,34.0,US,NY,10310,SI0106,5-12-20,-28.6,-9.7,-30.3,-42.1,-31.1,13.1,145.0
6/12/20,202050,Richmond County,Port Richmond,-26.0,-8.0,-20.0,-34.0,-10.0,6.0,34.0,US,NY,10310,SI0106,12-12-20,-26.0,-6.9,-28.6,-41.9,-29.4,12.4,145.0
7/12/20,202050,Richmond County,Port Richmond,-25.0,-9.0,-31.0,-44.0,-39.0,14.0,34.0,US,NY,10310,SI0106,12-12-20,-26.0,-6.9,-28.6,-41.9,-29.4,12.4,145.0
8/12/20,202050,Richmond County,Port Richmond,-25.0,-10.0,-38.0,-46.0,-38.0,15.0,34.0,US,NY,10310,SI0106,12-12-20,-26.0,-6.9,-28.6,-41.9,-29.4,12.4,145.0
9/12/20,202050,Richmond County,Port Richmond,-27.0,-10.0,-40.0,-48.0,-37.0,16.0,34.0,US,NY,10310,SI0106,12-12-20,-26.0,-6.9,-28.6,-41.9,-29.4,12.4,145.0
10/12/20,202050,Richmond County,Port Richmond,-23.0,-4.0,-23.0,-43.0,-35.0,14.0,34.0,US,NY,10310,SI0106,12-12-20,-26.0,-6.9,-28.6,-41.9,-29.4,12.4,145.0
11/12/20,202050,Richmond County,Port Richmond,-26.0,-4.0,-25.0,-43.0,-36.0,15.0,34.0,US,NY,10310,SI0106,12-12-20,-26.0,-6.9,-28.6,-41.9,-29.4,12.4,145.0
12/12/20,202050,Richmond County,Port Richmond,-30.0,-3.0,-23.0,-35.0,-11.0,7.0,34.0,US,NY,10310,SI0106,12-12-20,-26.0,-6.9,-28.6,-41.9,-29.4,12.4,145.0
13/12/20,202051,Richmond County,Port Richmond,-22.0,-6.0,13.0,-31.0,-10.0,5.0,34.0,US,NY,10310,SI0106,19-12-20,-30.7,-8.7,-33.9,-46.6,-34.3,14.7,145.0
14/12/20,202051,Richmond County,Port Richmond,-28.0,-9.0,-48.0,-49.0,-40.0,15.0,34.0,US,NY,10310,SI0106,19-12-20,-30.7,-8.7,-33.9,-46.6,-34.3,14.7,145.0
15/12/20,202051,Richmond County,Port Richmond,-13.0,13.0,-32.0,-44.0,-38.0,12.0,34.0,US,NY,10310,SI0106,19-12-20,-30.7,-8.7,-33.9,-46.6,-34.3,14.7,145.0
16/12/20,202051,Richmond County,Port Richmond,-29.0,0.0,-49.0,-51.0,-41.0,18.0,34.0,US,NY,10310,SI0106,19-12-20,-30.7,-8.7,-33.9,-46.6,-34.3,14.7,145.0
17/12/20,202051,Richmond County,Port Richmond,-58.0,-46.0,-49.0,-64.0,-62.0,28.0,34.0,US,NY,10310,SI0106,19-12-20,-30.7,-8.7,-33.9,-46.6,-34.3,14.7,145.0
18/12/20,202051,Richmond County,Port Richmond,-34.0,-11.0,-44.0,-48.0,-39.0,17.0,34.0,US,NY,10310,SI0106,19-12-20,-30.7,-8.7,-33.9,-46.6,-34.3,14.7,145.0
19/12/20,202051,Richmond County,Port Richmond,-31.0,-2.0,-28.0,-39.0,-10.0,8.0,34.0,US,NY,10310,SI0106,19-12-20,-30.7,-8.7,-33.9,-46.6,-34.3,14.7,145.0
20/12/20,202052,Richmond County,Port Richmond,-28.0,-5.0,-30.0,-39.0,-9.0,7.0,34.0,US,NY,10310,SI0106,26-12-20,-27.4,-0.6,-40.1,-49.0,-39.3,14.3,145.0
21/12/20,202052,Richmond County,Port Richmond,-15.0,6.0,-31.0,-45.0,-38.0,13.0,34.0,US,NY,10310,SI0106,26-12-20,-27.4,-0.6,-40.1,-49.0,-39.3,14.3,145.0
22/12/20,202052,Richmond County,Port Richmond,-9.0,14.0,-33.0,-45.0,-39.0,13.0,34.0,US,NY,10310,SI0106,26-12-20,-27.4,-0.6,-40.1,-49.0,-39.3,14.3,145.0
23/12/20,202052,Richmond County,Port Richmond,-2.0,28.0,-30.0,-44.0,-37.0,12.0,34.0,US,NY,10310,SI0106,26-12-20,-27.4,-0.6,-40.1,-49.0,-39.3,14.3,145.0
24/12/20,202052,Richmond County,Port Richmond,-16.0,29.0,-38.0,-48.0,-50.0,15.0,34.0,US,NY,10310,SI0106,26-12-20,-27.4,-0.6,-40.1,-49.0,-39.3,14.3,145.0
25/12/20,202052,Richmond County,Port Richmond,-80.0,-59.0,-74.0,-76.0,-80.0,29.0,34.0,US,NY,10310,SI0106,26-12-20,-27.4,-0.6,-40.1,-49.0,-39.3,14.3,145.0
26/12/20,202052,Richmond County,Port Richmond,-42.0,-17.0,-45.0,-46.0,-22.0,11.0,34.0,US,NY,10310,SI0106,26-12-20,-27.4,-0.6,-40.1,-49.0,-39.3,14.3,145.0
27/12/20,202053,Richmond County,Port Richmond,-35.0,-18.0,-27.0,-38.0,-14.0,7.0,34.0,US,NY,10310,SI0106,2-1-21,-30.6,-9.4,-36.6,-49.1,-41.0,15.6,145.0
28/12/20,202053,Richmond County,Port Richmond,-22.0,-7.0,-28.0,-49.0,-44.0,15.0,34.0,US,NY,10310,SI0106,2-1-21,-30.6,-9.4,-36.6,-49.1,-41.0,15.6,145.0
29/12/20,202053,Richmond County,Port Richmond,-21.0,-7.0,-39.0,-48.0,-44.0,16.0,34.0,US,NY,10310,SI0106,2-1-21,-30.6,-9.4,-36.6,-49.1,-41.0,15.6,145.0
30/12/20,202053,Richmond County,Port Richmond,-17.0,4.0,-35.0,-49.0,-43.0,16.0,34.0,US,NY,10310,SI0106,2-1-21,-30.6,-9.4,-36.6,-49.1,-41.0,15.6,145.0
31/12/20,202053,Richmond County,Port Richmond,-21.0,15.0,-50.0,-50.0,-48.0,17.0,34.0,US,NY,10310,SI0106,2-1-21,-30.6,-9.4,-36.6,-49.1,-41.0,15.6,145.0
1/1/21,202053,Richmond County,Port Richmond,-61.0,-42.0,-59.0,-72.0,-75.0,29.0,30.0,US,NY,10310,SI0106,2-1-21,-30.6,-9.4,-36.6,-49.1,-41.0,15.6,128.0
2/1/21,202053,Richmond County,Port Richmond,-37.0,-11.0,-18.0,-38.0,-19.0,9.0,30.0,US,NY,10310,SI0106,2-1-21,-30.6,-9.4,-36.6,-49.1,-41.0,15.6,128.0
3/1/21,202101,Richmond County,Port Richmond,-44.0,-25.0,-56.0,-48.0,-17.0,10.0,30.0,US,NY,10310,SI0106,9-1-21,-32.4,-11.6,-38.9,-47.1,-31.9,14.1,128.0
4/1/21,202101,Richmond County,Port Richmond,-28.0,-6.0,-33.0,-48.0,-40.0,15.0,30.0,US,NY,10310,SI0106,9-1-21,-32.4,-11.6,-38.9,-47.1,-31.9,14.1,128.0
5/1/21,202101,Richmond County,Port Richmond,-26.0,-7.0,-34.0,-48.0,-40.0,16.0,30.0,US,NY,10310,SI0106,9-1-21,-32.4,-11.6,-38.9,-47.1,-31.9,14.1,128.0
6/1/21,202101,Richmond County,Port Richmond,-28.0,-9.0,-36.0,-49.0,-38.0,16.0,30.0,US,NY,10310,SI0106,9-1-21,-32.4,-11.6,-38.9,-47.1,-31.9,14.1,128.0
7/1/21,202101,Richmond County,Port Richmond,-30.0,-11.0,-35.0,-47.0,-37.0,16.0,30.0,US,NY,10310,SI0106,9-1-21,-32.4,-11.6,-38.9,-47.1,-31.9,14.1,128.0
8/1/21,202101,Richmond County,Port Richmond,-35.0,-12.0,-43.0,-48.0,-37.0,17.0,30.0,US,NY,10310,SI0106,9-1-21,-32.4,-11.6,-38.9,-47.1,-31.9,14.1,128.0
9/1/21,202101,Richmond County,Port Richmond,-36.0,-11.0,-35.0,-42.0,-14.0,9.0,30.0,US,NY,10310,SI0106,9-1-21,-32.4,-11.6,-38.9,-47.1,-31.9,14.1,128.0
10/1/21,202102,Richmond County,Port Richmond,-33.0,-14.0,-23.0,-40.0,-14.0,7.0,30.0,US,NY,10310,SI0106,16-1-21,-32.9,-13.1,-35.1,-47.3,-32.6,13.6,128.0
11/1/21,202102,Richmond County,Port Richmond,-32.0,-14.0,-41.0,-50.0,-41.0,16.0,30.0,US,NY,10310,SI0106,16-1-21,-32.9,-13.1,-35.1,-47.3,-32.6,13.6,128.0
12/1/21,202102,Richmond County,Port Richmond,-29.0,-11.0,-35.0,-47.0,-40.0,16.0,30.0,US,NY,10310,SI0106,16-1-21,-32.9,-13.1,-35.1,-47.3,-32.6,13.6,128.0
13/1/21,202102,Richmond County,Port Richmond,-29.0,-12.0,-37.0,-50.0,-39.0,16.0,30.0,US,NY,10310,SI0106,16-1-21,-32.9,-13.1,-35.1,-47.3,-32.6,13.6,128.0
14/1/21,202102,Richmond County,Port Richmond,-32.0,-14.0,-30.0,-47.0,-39.0,15.0,30.0,US,NY,10310,SI0106,16-1-21,-32.9,-13.1,-35.1,-47.3,-32.6,13.6,128.0
15/1/21,202102,Richmond County,Port Richmond,-37.0,-14.0,-48.0,-51.0,-40.0,17.0,30.0,US,NY,10310,SI0106,16-1-21,-32.9,-13.1,-35.1,-47.3,-32.6,13.6,128.0
16/1/21,202102,Richmond County,Port Richmond,-38.0,-13.0,-32.0,-46.0,-15.0,8.0,30.0,US,NY,10310,SI0106,16-1-21,-32.9,-13.1,-35.1,-47.3,-32.6,13.6,128.0
17/1/21,202103,Richmond County,Port Richmond,-37.0,-18.0,-29.0,-43.0,-16.0,7.0,30.0,US,NY,10310,SI0106,23-1-21,-34.0,-14.7,-39.7,-49.9,-34.3,14.0,128.0
18/1/21,202103,Richmond County,Port Richmond,-27.0,-13.0,-34.0,-58.0,-54.0,18.0,30.0,US,NY,10310,SI0106,23-1-21,-34.0,-14.7,-39.7,-49.9,-34.3,14.0,128.0
19/1/21,202103,Richmond County,Port Richmond,-33.0,-15.0,-40.0,-50.0,-40.0,15.0,30.0,US,NY,10310,SI0106,23-1-21,-34.0,-14.7,-39.7,-49.9,-34.3,14.0,128.0
20/1/21,202103,Richmond County,Port Richmond,-34.0,-17.0,-46.0,-54.0,-40.0,17.0,30.0,US,NY,10310,SI0106,23-1-21,-34.0,-14.7,-39.7,-49.9,-34.3,14.0,128.0
21/1/21,202103,Richmond County,Port Richmond,-32.0,-14.0,-42.0,-48.0,-37.0,16.0,30.0,US,NY,10310,SI0106,23-1-21,-34.0,-14.7,-39.7,-49.9,-34.3,14.0,128.0
22/1/21,202103,Richmond County,Port Richmond,-35.0,-11.0,-43.0,-49.0,-38.0,16.0,30.0,US,NY,10310,SI0106,23-1-21,-34.0,-14.7,-39.7,-49.9,-34.3,14.0,128.0
23/1/21,202103,Richmond County,Port Richmond,-40.0,-15.0,-44.0,-47.0,-15.0,9.0,30.0,US,NY,10310,SI0106,23-1-21,-34.0,-14.7,-39.7,-49.9,-34.3,14.0,128.0
24/1/21,202104,Richmond County,Port Richmond,-40.0,-19.0,-41.0,-48.0,-15.0,8.0,30.0,US,NY,10310,SI0106,30-1-21,-36.7,-16.0,-45.1,-51.1,-32.3,14.0,128.0
25/1/21,202104,Richmond County,Port Richmond,-33.0,-14.0,-37.0,-50.0,-40.0,15.0,30.0,US,NY,10310,SI0106,30-1-21,-36.7,-16.0,-45.1,-51.1,-32.3,14.0,128.0
26/1/21,202104,Richmond County,Port Richmond,-40.0,-23.0,-53.0,-54.0,-42.0,17.0,30.0,US,NY,10310,SI0106,30-1-21,-36.7,-16.0,-45.1,-51.1,-32.3,14.0,128.0
27/1/21,202104,Richmond County,Port Richmond,-32.0,-14.0,-43.0,-52.0,-38.0,16.0,30.0,US,NY,10310,SI0106,30-1-21,-36.7,-16.0,-45.1,-51.1,-32.3,14.0,128.0
28/1/21,202104,Richmond County,Port Richmond,-34.0,-17.0,-45.0,-50.0,-37.0,16.0,30.0,US,NY,10310,SI0106,30-1-21,-36.7,-16.0,-45.1,-51.1,-32.3,14.0,128.0
29/1/21,202104,Richmond County,Port Richmond,-41.0,-19.0,-56.0,-56.0,-40.0,18.0,30.0,US,NY,10310,SI0106,30-1-21,-36.7,-16.0,-45.1,-51.1,-32.3,14.0,128.0
30/1/21,202104,Richmond County,Port Richmond,-37.0,-6.0,-41.0,-48.0,-14.0,8.0,30.0,US,NY,10310,SI0106,30-1-21,-36.7,-16.0,-45.1,-51.1,-32.3,14.0,128.0
31/1/21,202105,Richmond County,Port Richmond,-33.0,5.0,-46.0,-44.0,-13.0,7.0,30.0,US,NY,10310,SI0106,6-2-21,-45.0,-21.0,-52.4,-53.7,-40.3,18.1,128.0
1/2/21,202105,Richmond County,Port Richmond,-85.0,-73.0,-82.0,-78.0,-78.0,35.0,22.0,US,NY,10310,SI0106,6-2-21,-45.0,-21.0,-52.4,-53.7,-40.3,18.1,93.9
2/2/21,202105,Richmond County,Port Richmond,-60.0,-44.0,-62.0,-66.0,-66.0,29.0,22.0,US,NY,10310,SI0106,6-2-21,-45.0,-21.0,-52.4,-53.7,-40.3,18.1,93.9
3/2/21,202105,Richmond County,Port Richmond,-37.0,-18.0,-50.0,-52.0,-42.0,18.0,22.0,US,NY,10310,SI0106,6-2-21,-45.0,-21.0,-52.4,-53.7,-40.3,18.1,93.9
4/2/21,202105,Richmond County,Port Richmond,-32.0,-11.0,-46.0,-45.0,-37.0,15.0,22.0,US,NY,10310,SI0106,6-2-21,-45.0,-21.0,-52.4,-53.7,-40.3,18.1,93.9
5/2/21,202105,Richmond County,Port Richmond,-36.0,-11.0,-48.0,-49.0,-37.0,16.0,22.0,US,NY,10310,SI0106,6-2-21,-45.0,-21.0,-52.4,-53.7,-40.3,18.1,93.9
6/2/21,202105,Richmond County,Port Richmond,-32.0,5.0,-33.0,-42.0,-9.0,7.0,22.0,US,NY,10310,SI0106,6-2-21,-45.0,-21.0,-52.4,-53.7,-40.3,18.1,93.9
7/2/21,202106,Richmond County,Port Richmond,-59.0,-41.0,-57.0,-52.0,-22.0,11.0,22.0,US,NY,10310,SI0106,13-2-21,-36.1,-15.9,-49.9,-50.6,-33.0,14.0,93.9
8/2/21,202106,Richmond County,Port Richmond,-35.0,-17.0,-49.0,-52.0,-42.0,16.0,22.0,US,NY,10310,SI0106,13-2-21,-36.1,-15.9,-49.9,-50.6,-33.0,14.0,93.9
9/2/21,202106,Richmond County,Port Richmond,-33.0,-16.0,-52.0,-52.0,-40.0,16.0,22.0,US,NY,10310,SI0106,13-2-21,-36.1,-15.9,-49.9,-50.6,-33.0,14.0,93.9
10/2/21,202106,Richmond County,Port Richmond,-28.0,-10.0,-45.0,-51.0,-37.0,15.0,22.0,US,NY,10310,SI0106,13-2-21,-36.1,-15.9,-49.9,-50.6,-33.0,14.0,93.9
11/2/21,202106,Richmond County,Port Richmond,-34.0,-18.0,-47.0,-49.0,-38.0,16.0,22.0,US,NY,10310,SI0106,13-2-21,-36.1,-15.9,-49.9,-50.6,-33.0,14.0,93.9
12/2/21,202106,Richmond County,Port Richmond,-31.0,-9.0,-51.0,-51.0,-40.0,16.0,22.0,US,NY,10310,SI0106,13-2-21,-36.1,-15.9,-49.9,-50.6,-33.0,14.0,93.9
13/2/21,202106,Richmond County,Port Richmond,-33.0,0.0,-48.0,-47.0,-12.0,8.0,22.0,US,NY,10310,SI0106,13-2-21,-36.1,-15.9,-49.9,-50.6,-33.0,14.0,93.9
14/2/21,202107,Richmond County,Port Richmond,-32.0,-15.0,-42.0,-42.0,-12.0,7.0,22.0,US,NY,10310,SI0106,20-2-21,-36.1,-20.1,-49.3,-50.6,-37.9,15.4,93.9
15/2/21,202107,Richmond County,Port Richmond,-31.0,-19.0,-52.0,-59.0,-56.0,19.0,22.0,US,NY,10310,SI0106,20-2-21,-36.1,-20.1,-49.3,-50.6,-37.9,15.4,93.9
16/2/21,202107,Richmond County,Port Richmond,-29.0,-20.0,-41.0,-50.0,-43.0,15.0,22.0,US,NY,10310,SI0106,20-2-21,-36.1,-20.1,-49.3,-50.6,-37.9,15.4,93.9
17/2/21,202107,Richmond County,Port Richmond,-21.0,-2.0,-45.0,-48.0,-40.0,14.0,22.0,US,NY,10310,SI0106,20-2-21,-36.1,-20.1,-49.3,-50.6,-37.9,15.4,93.9
18/2/21,202107,Richmond County,Port Richmond,-61.0,-46.0,-68.0,-58.0,-54.0,25.0,22.0,US,NY,10310,SI0106,20-2-21,-36.1,-20.1,-49.3,-50.6,-37.9,15.4,93.9
19/2/21,202107,Richmond County,Port Richmond,-45.0,-27.0,-59.0,-54.0,-47.0,21.0,22.0,US,NY,10310,SI0106,20-2-21,-36.1,-20.1,-49.3,-50.6,-37.9,15.4,93.9
20/2/21,202107,Richmond County,Port Richmond,-34.0,-12.0,-38.0,-43.0,-13.0,7.0,22.0,US,NY,10310,SI0106,20-2-21,-36.1,-20.1,-49.3,-50.6,-37.9,15.4,93.9
21/2/21,202108,Richmond County,Port Richmond,-32.0,-17.0,-31.0,-40.0,-11.0,6.0,22.0,US,NY,10310,SI0106,27-2-21,-28.9,-13.1,-38.6,-44.9,-30.3,12.1,93.9
22/2/21,202108,Richmond County,Port Richmond,-38.0,-24.0,-55.0,-52.0,-40.0,16.0,22.0,US,NY,10310,SI0106,27-2-21,-28.9,-13.1,-38.6,-44.9,-30.3,12.1,93.9
23/2/21,202108,Richmond County,Port Richmond,-26.0,-12.0,-46.0,-46.0,-39.0,15.0,22.0,US,NY,10310,SI0106,27-2-21,-28.9,-13.1,-38.6,-44.9,-30.3,12.1,93.9
24/2/21,202108,Richmond County,Port Richmond,-20.0,-6.0,-27.0,-45.0,-36.0,14.0,22.0,US,NY,10310,SI0106,27-2-21,-28.9,-13.1,-38.6,-44.9,-30.3,12.1,93.9
25/2/21,202108,Richmond County,Port Richmond,-25.0,-11.0,-33.0,-43.0,-36.0,13.0,22.0,US,NY,10310,SI0106,27-2-21,-28.9,-13.1,-38.6,-44.9,-30.3,12.1,93.9
26/2/21,202108,Richmond County,Port Richmond,-28.0,-10.0,-38.0,-45.0,-37.0,14.0,22.0,US,NY,10310,SI0106,27-2-21,-28.9,-13.1,-38.6,-44.9,-30.3,12.1,93.9
